Decoder Obj_Detector
0.028513 0.012739
0.030695 0.012765
0.027657 0.012123
0.027238 0.012918
0.028017 0.012083
0.026769 0.011736
0.028057 0.012083
0.027992 0.011870
0.027167 0.011825
0.028128 0.011704
0.027844 0.011839
0.028326 0.011793
0.028767 0.013080
0.028248 0.011928
0.027626 0.012219
0.028349 0.012132
0.028723 0.012420
0.027689 0.012121
0.029444 0.012050
0.028354 0.012865
0.029662 0.011976
0.028959 0.012138
0.028996 0.013961
0.030928 0.011887
0.028522 0.011980
0.030195 0.012962
0.029457 0.011947
0.027517 0.011941
0.027355 0.011722
0.028028 0.011656
0.027236 0.012049
0.032056 0.012095
0.029242 0.011956
0.029100 0.012104
0.028345 0.012050
0.027508 0.011908
0.028362 0.011990
0.028094 0.011811
0.027542 0.012530
0.029087 0.012444
0.035190 0.013547
0.033139 0.012226
0.027427 0.011748
0.027868 0.012327
0.031046 0.014438
0.028995 0.012104
0.027683 0.012377
0.031118 0.012925
0.028526 0.011838
0.028476 0.012256
0.028293 0.011901
0.028625 0.012430
0.029324 0.011893
0.034220 0.014366
0.027823 0.012729
0.028903 0.012000
0.036197 0.013094
0.028329 0.013575
0.028568 0.013927
0.036359 0.012967
0.027404 0.012124
0.026793 0.012204
0.027550 0.011976
0.027724 0.012164
0.027558 0.012205
0.028212 0.012214
0.029299 0.011869
0.039093 0.012993
0.026622 0.014248
0.030820 0.012041
0.026823 0.012185
0.027289 0.012094
0.026882 0.012167
0.028411 0.012044
0.026450 0.012152
0.026869 0.012826
0.027213 0.013125
0.026843 0.011854
0.029224 0.012747
0.027691 0.012268
0.026388 0.012094
0.026591 0.012071
0.026732 0.012056
0.028188 0.014640
0.026771 0.012087
0.028238 0.011922
0.026968 0.011841
0.027189 0.011780
0.029587 0.012019
0.027675 0.011850
0.026784 0.012627
0.034641 0.012986
0.025302 0.012067
0.027264 0.011890
0.025817 0.012579
0.026361 0.011745
0.027635 0.012062
0.025133 0.012254
0.025796 0.012042
0.026159 0.011821
0.025634 0.011700
0.025770 0.011767
0.025586 0.012189
0.025994 0.011939
0.025573 0.012197
0.027299 0.012041
0.026251 0.011670
0.040010 0.012046
0.024926 0.012140
0.025968 0.012336
0.039563 0.012182
0.026449 0.012212
0.027025 0.011855
0.027027 0.012103
0.025776 0.012070
0.025955 0.012572
0.026858 0.014870
0.027225 0.011934
0.026615 0.011996
0.025623 0.011753
0.029691 0.012820
0.025325 0.012910
0.026781 0.011901
0.026329 0.011962
0.026504 0.011716
0.026110 0.012169
0.026897 0.012268
0.027057 0.012094
0.027032 0.012202
0.027204 0.012077
0.027445 0.012100
0.028962 0.012295
0.025750 0.012221
0.025967 0.011925
0.027971 0.012085
0.031420 0.013081
0.036564 0.012912
0.025893 0.011819
0.025628 0.012065
0.026111 0.012049
0.037014 0.012218
0.032724 0.012165
0.025407 0.012498
0.026137 0.012447
0.028100 0.013089
0.029046 0.012051
0.026401 0.011927
0.026187 0.012162
0.026017 0.012033
0.025443 0.012158
0.026030 0.012255
0.033839 0.012604
0.030563 0.013281
0.025219 0.011802
0.025519 0.011819
0.026707 0.012158
0.027640 0.012009
0.027362 0.012456
0.031077 0.012577
0.026923 0.012108
0.026790 0.012712
0.027674 0.011851
0.026815 0.012289
0.026962 0.011848
0.027146 0.011840
0.025937 0.012775
0.025847 0.011821
0.026947 0.012587
0.027575 0.013497
0.026693 0.011967
0.027928 0.012099
0.027364 0.011870
0.026509 0.012094
0.027394 0.011951
0.028273 0.014639
0.026141 0.011920
0.026781 0.012154
0.026500 0.013018
0.027638 0.012213
0.028937 0.012132
0.028015 0.013183
0.027054 0.012002
0.028294 0.012159
0.026271 0.011893
0.027308 0.011876
0.027718 0.011829
0.026952 0.011842
0.026888 0.011936
0.026879 0.012164
0.026885 0.012126
0.026829 0.012094
0.027805 0.012014
0.026841 0.012070
0.026076 0.012118
0.028317 0.012048
0.026457 0.012131
0.026837 0.012115
0.035916 0.012232
0.026087 0.012098
0.026546 0.011945
0.025984 0.011787
0.029440 0.012098
0.026389 0.011982
0.026368 0.012245
0.027002 0.013233
0.026148 0.012309
0.026029 0.012084
0.026726 0.012107
0.026431 0.011878
0.026406 0.012442
0.027444 0.013511
0.026494 0.012029
0.037036 0.012567
0.025733 0.011900
0.026067 0.011995
0.026514 0.012094
0.034987 0.014109
0.027094 0.012127
0.026388 0.012261
0.025962 0.012310
0.027541 0.012098
0.026818 0.012805
0.027006 0.012020
0.026253 0.012015
0.035871 0.013113
0.029235 0.012036
0.026749 0.012219
0.025295 0.012021
0.026305 0.011879
0.028755 0.012040
0.025598 0.011992
0.032184 0.013991
0.026712 0.012109
0.025688 0.012750
0.026995 0.012911
0.026508 0.012561
0.025642 0.012338
0.026283 0.013020
0.027950 0.012167
0.026450 0.012084
0.028994 0.011966
0.026310 0.012415
0.026472 0.013082
0.026822 0.013112
0.027622 0.012170
0.027276 0.012223
0.027216 0.012148
0.026816 0.012666
0.026527 0.011979
0.025650 0.011864
0.026069 0.011905
0.027089 0.011923
0.026089 0.012119
0.026461 0.011895
0.025576 0.011822
0.027252 0.011989
0.024218 0.011694
0.030406 0.022236
0.028497 0.012036
0.029124 0.013221
0.028847 0.012219
0.028501 0.012485
0.028891 0.012303
0.028361 0.012686
0.028911 0.011995
0.030006 0.012364
0.029163 0.012941
0.028746 0.012794
0.030596 0.013619
0.028521 0.013020
0.028323 0.012479
0.029151 0.013043
0.027006 0.013150
0.027810 0.012001
0.028337 0.012295
0.028625 0.011975
0.029819 0.011967
0.030763 0.011928
0.034627 0.012456
0.028940 0.012012
0.027606 0.012137
0.027490 0.011914
0.029736 0.012538
0.027786 0.013218
0.030490 0.012401
0.029326 0.011981
0.028374 0.012128
0.029299 0.012384
0.027706 0.012324
0.048240 0.013148
0.028396 0.013279
0.028605 0.012283
0.029299 0.012371
0.028713 0.012024
0.028216 0.011747
0.028130 0.011779
0.028656 0.011790
0.028189 0.011803
0.029573 0.014467
0.028296 0.014536
0.029093 0.012585
0.029561 0.012412
0.031978 0.012342
0.029413 0.012028
0.045341 0.013894
0.030237 0.012664
0.027955 0.015262
0.029026 0.012638
0.031931 0.012089
0.028654 0.012210
0.029248 0.011957
0.029171 0.012377
0.028946 0.012102
0.027861 0.013979
0.031716 0.012120
0.029464 0.012264
0.027525 0.012237
0.029692 0.012298
0.028405 0.013525
0.028121 0.011989
0.032063 0.011976
0.042436 0.013560
0.028049 0.012379
0.027937 0.012163
0.028347 0.012098
0.029229 0.012281
0.029265 0.012154
0.028243 0.012156
0.035831 0.012146
0.030988 0.012199
0.028560 0.012041
0.029333 0.012208
0.033777 0.012976
0.029212 0.011973
0.032151 0.012889
0.028511 0.012219
0.028528 0.012142
0.029904 0.012212
0.034143 0.013203
0.027311 0.012319
0.027554 0.013464
0.029042 0.013125
0.038345 0.012316
0.024802 0.012724
0.026782 0.012677
0.025409 0.012604
0.029972 0.012744
0.025562 0.012321
0.025635 0.012293
0.024931 0.013166
0.029158 0.012973
0.026032 0.012262
0.031371 0.013082
0.027449 0.012285
0.026839 0.012237
0.028236 0.012021
0.026976 0.011958
0.030499 0.012390
0.026666 0.012121
0.031288 0.013324
0.026612 0.011823
0.027625 0.011870
0.026615 0.012085
0.026680 0.012205
0.026300 0.012260
0.026398 0.012214
0.027464 0.012074
0.036535 0.012162
0.026231 0.012436
0.026504 0.012168
0.027727 0.012253
0.031954 0.012460
0.026811 0.012295
0.035916 0.011963
0.027601 0.013045
0.051116 0.012519
0.031983 0.013775
0.027113 0.012215
0.027904 0.012030
0.027438 0.012269
0.029074 0.012586
0.032690 0.012318
0.031716 0.013051
0.027217 0.012201
0.029945 0.011893
0.027025 0.012806
0.026115 0.012475
0.029824 0.012243
0.038916 0.012156
0.026329 0.011979
0.028419 0.011949
0.027101 0.012016
0.026681 0.012233
0.027361 0.012153
0.033955 0.012462
0.026881 0.012137
0.026826 0.012525
0.027121 0.012039
0.033229 0.014155
0.027945 0.012795
0.026632 0.012185
0.028816 0.012127
0.027439 0.012287
0.031196 0.013492
0.026543 0.012068
0.027914 0.012043
0.027305 0.012661
0.026600 0.013586
0.037895 0.013676
0.027442 0.012470
0.027307 0.012361
0.027662 0.012426
0.027584 0.012178
0.026916 0.012070
0.027163 0.012160
0.030255 0.012116
0.026364 0.012264
0.025856 0.012260
0.028146 0.012642
0.028353 0.012132
0.030353 0.013230
0.028184 0.012737
0.027650 0.012210
0.030070 0.012366
0.032368 0.012846
0.033469 0.012384
0.026321 0.012340
0.026290 0.012347
0.038146 0.013075
0.025961 0.012121
0.026475 0.012773
0.027553 0.012150
0.027774 0.011735
0.029371 0.011884
0.027725 0.012220
0.033232 0.012947
0.040792 0.012066
0.026488 0.012089
0.044308 0.012393
0.031535 0.011997
0.041646 0.012306
0.026678 0.012186
0.028438 0.012228
0.027804 0.011983
0.031694 0.012153
0.026457 0.012422
0.027619 0.012191
0.030312 0.012057
0.027243 0.012015
0.041746 0.012720
0.028422 0.012071
0.027291 0.011889
0.026711 0.012709
0.031507 0.011954
0.027146 0.012093
0.027266 0.012382
0.028607 0.012203
0.034459 0.012888
0.032435 0.013526
0.027229 0.012147
0.028005 0.011885
0.028070 0.012701
0.039769 0.013321
0.029060 0.012776
0.026915 0.011906
0.026760 0.011881
0.026481 0.012000
0.027286 0.012394
0.026429 0.011892
0.027340 0.011907
0.026993 0.012085
0.028133 0.012082
0.028315 0.012705
0.027323 0.011922
0.026812 0.012205
0.026657 0.011976
0.035719 0.012395
0.027391 0.011969
0.027099 0.012107
0.026385 0.012012
0.026633 0.012023
0.030054 0.012001
0.033378 0.013520
0.026996 0.011891
0.025983 0.012802
0.027834 0.012409
0.026664 0.012591
0.028650 0.012175
0.027255 0.012318
0.027165 0.012175
0.030961 0.012252
0.028078 0.011860
0.026754 0.012029
0.027561 0.013024
0.026978 0.012258
0.028497 0.012038
0.031387 0.013183
0.026702 0.012110
0.028111 0.012584
0.039269 0.013858
0.030375 0.012632
0.042013 0.012393
0.031915 0.011985
0.036456 0.011864
0.034675 0.012173
0.027280 0.012252
0.026919 0.012596
0.026930 0.012318
0.027808 0.012471
0.030370 0.011998
0.028061 0.012302
0.028529 0.012399
0.029019 0.012507
0.028551 0.012331
0.029838 0.012318
0.043436 0.012069
0.026623 0.012876
0.028103 0.012888
0.027606 0.012026
0.026623 0.012412
0.026964 0.012834
0.026630 0.011983
0.026845 0.011838
0.027118 0.012101
0.029478 0.012157
0.027536 0.012108
0.027035 0.012004
0.028401 0.012195
0.045609 0.012451
0.028627 0.012640
0.027891 0.012220
0.028183 0.012759
0.026662 0.012182
0.032617 0.012243
0.027491 0.012653
0.038166 0.012670
0.031112 0.012643
0.027009 0.012024
0.026652 0.012209
0.027478 0.012160
0.027320 0.012077
0.026775 0.012151
0.026607 0.012005
0.026232 0.012220
0.031844 0.011933
0.027299 0.012182
0.028995 0.012157
0.026943 0.012807
0.030321 0.011700
0.027150 0.012198
0.027740 0.012293
0.031375 0.013366
0.026988 0.012512
0.027100 0.012444
0.028750 0.012029
0.027595 0.012400
0.034200 0.012373
0.027840 0.012902
0.028894 0.013201
0.033333 0.012966
0.026563 0.011914
0.029430 0.012505
0.027815 0.012305
0.029215 0.012337
0.026819 0.012687
0.027738 0.011978
0.026804 0.012193
0.026789 0.011976
0.034339 0.012967
0.026972 0.012309
0.027202 0.012234
0.027780 0.012188
0.027503 0.012134
0.031776 0.013928
0.026413 0.012042
0.027049 0.012580
0.027352 0.012155
0.026757 0.012114
0.027580 0.012230
0.030023 0.012083
0.036444 0.012846
0.026389 0.012121
0.032987 0.012896
0.028496 0.012380
0.030211 0.012078
0.026628 0.012395
0.027084 0.012569
0.027175 0.011946
0.026584 0.011996
0.028597 0.011898
0.027988 0.012619
0.027107 0.012204
0.032218 0.013073
0.028075 0.012083
0.032338 0.012566
0.027089 0.012297
0.041482 0.013564
0.036271 0.012372
0.026045 0.012985
0.026267 0.012199
0.025985 0.012020
0.025890 0.012565
0.027270 0.011972
0.026110 0.012763
0.026863 0.012189
0.029575 0.022728
0.029255 0.013902
0.027800 0.012130
0.027164 0.012315
0.030160 0.013342
0.027584 0.013005
0.036404 0.012861
0.028842 0.012689
0.028706 0.012086
0.038904 0.013231
0.028963 0.012343
0.028555 0.012459
0.027507 0.012556
0.028368 0.011973
0.039442 0.013666
0.027360 0.012396
0.028334 0.013944
0.027777 0.012696
0.029075 0.012244
0.027676 0.012289
0.029630 0.012259
0.028036 0.012181
0.027977 0.013237
0.029154 0.012240
0.028744 0.012206
0.027498 0.012079
0.027453 0.012087
0.027546 0.012304
0.028930 0.012829
0.029949 0.012314
0.028200 0.012386
0.031555 0.012727
0.028968 0.012618
0.042616 0.012174
0.027560 0.011839
0.031207 0.012009
0.030613 0.012322
0.027307 0.011961
0.027518 0.012047
0.029327 0.011869
0.030055 0.012903
0.033361 0.012379
0.043591 0.012895
0.027907 0.013236
0.027560 0.011947
0.028723 0.012015
0.038167 0.011967
0.027942 0.012038
0.027969 0.012045
0.029275 0.011875
0.026903 0.012076
0.028297 0.012126
0.027118 0.012148
0.027247 0.012064
0.027846 0.012046
0.028154 0.012071
0.033319 0.012059
0.027354 0.012388
0.027666 0.012353
0.039317 0.012557
0.027229 0.011851
0.038143 0.012205
0.027354 0.012056
0.032644 0.012051
0.037464 0.012644
0.027380 0.012309
0.029585 0.011973
0.028869 0.012277
0.027231 0.012139
0.027868 0.012728
0.032035 0.012563
0.035993 0.012246
0.033529 0.012476
0.026455 0.011955
0.025942 0.011874
0.036523 0.012604
0.040262 2.079188
0.035836 0.015643
0.038090 0.013031
0.037721 0.012912
0.039991 0.012633
0.026734 0.013285
0.028965 0.012810
0.033629 0.012606
0.027373 0.012260
0.033527 0.012333
0.027149 0.011981
0.028345 0.012571
0.027578 0.013067
0.027914 0.013760
0.027295 0.012341
0.027642 0.012319
0.028397 0.012006
0.028553 0.012788
0.027839 0.012609
0.027671 0.012199
0.027274 0.012239
0.027426 0.013109
0.030436 0.011969
0.028579 0.012412
0.028339 0.013451
0.027874 0.012782
0.038775 0.013149
0.027818 0.012765
0.027510 0.012433
0.027949 0.012075
0.028862 0.011931
0.029586 0.013135
0.028982 0.012694
0.028252 0.012602
0.027465 0.012452
0.029164 0.012856
0.028136 0.011866
0.027790 0.012032
0.026030 0.011840
0.026410 0.011971
0.027390 0.011835
0.026578 0.011841
0.026231 0.012496
0.026464 0.012078
0.026355 0.011983
0.026303 0.012145
0.025971 0.011839
0.026271 0.011771
0.026156 0.011818
0.026078 0.011836
0.026233 0.011969
0.026006 0.011874
0.025895 0.011965
0.025870 0.011710
0.025795 0.011900
0.025869 0.011804
0.026040 0.011929
0.026084 0.012095
0.025861 0.012178
0.025970 0.012066
0.026088 0.012125
0.025746 0.011882
0.026041 0.011989
0.025943 0.011970
0.026074 0.012132
0.027305 0.021058
0.044253 0.013185
0.041502 0.012930
0.024573 0.012892
0.036942 0.012242
0.024892 0.013539
0.025071 0.013044
0.024774 0.012926
0.028548 0.012802
0.027119 0.012076
0.037210 0.012408
0.024940 0.013448
0.024894 0.012366
0.025405 0.012711
0.025097 0.012922
0.034595 0.020625
0.025671 0.012627
0.032250 0.011842
0.024751 0.011851
0.031513 0.012027
0.025106 0.012131
0.026765 0.012633
0.046535 0.012540
0.025514 0.013691
0.042071 0.013100
0.032307 0.014123
0.028631 0.012643
0.025227 0.012696
0.024860 0.012396
0.010002 0.308005
0.009327 0.013034
0.010285 0.012607
0.007378 0.015664
0.009760 0.016126
0.008662 0.025416
0.011084 0.016443
0.008144 0.015620
0.007730 0.015478
0.008566 0.016742
0.015161 0.015559
0.013312 0.015973
0.008037 0.016131
0.009165 0.015322
0.007687 0.015139
0.015426 0.017853
0.011815 0.015639
0.007690 0.014988
0.007685 0.014709
0.008018 0.015869
0.007990 0.014863
0.007555 0.014708
0.007537 0.015073
0.008284 0.015061
0.008814 0.016648
0.008658 0.015017
0.008733 0.014985
0.008549 0.014853
0.008669 0.016663
0.012603 0.015102
0.010051 0.015823
0.007420 0.015017
0.008599 0.015130
0.008319 0.015433
0.007782 0.015315
0.007597 0.015017
0.014823 0.015809
0.007969 0.015084
0.007589 0.014995
0.013411 0.015804
0.007531 0.015181
0.010819 0.016021
0.007786 0.015166
0.007769 0.014962
0.007901 0.015088
0.007550 0.015150
0.007712 0.015105
0.007527 0.015063
0.007790 0.014878
0.007855 0.014781
0.007905 0.014905
0.007892 0.015058
0.007947 0.015146
0.007928 0.015852
0.007866 0.015269
0.014590 0.016105
0.014305 0.015554
0.013414 0.015949
0.008225 0.015994
0.009740 0.015127
0.008633 0.016983
0.009022 0.015334
0.013940 0.016926
0.011074 0.016553
0.013869 0.017742
0.010823 0.014780
0.007722 0.015006
0.013865 0.015461
0.010886 0.015656
0.008125 0.015107
0.007829 0.015227
0.007852 0.015363
0.013685 0.016731
0.007957 0.016596
0.011064 0.016082
0.007843 0.015041
0.007825 0.014824
0.009854 0.017172
0.013792 0.016324
0.013378 0.015617
0.008035 0.015089
0.049149 0.025930
0.039744 0.014713
0.027176 0.011883
0.035078 0.012680
0.027881 0.012321
0.026551 0.014411
0.027651 0.012522
0.027575 0.014484
0.029390 0.012058
0.027545 0.013907
0.028629 0.012271
0.029267 0.012225
0.029036 0.012215
0.031165 0.013598
0.029572 0.013006
0.028062 0.012155
0.028946 0.012276
0.029783 0.012141
0.029413 0.012122
0.030182 0.012098
0.029432 0.012170
0.029328 0.012001
0.028272 0.012173
0.029002 0.012586
0.049296 0.012877
0.031332 0.013761
0.026926 0.012343
0.027598 0.013731
0.029954 0.011801
0.028427 0.012476
0.029102 0.012634
0.031056 0.012645
0.027362 0.012199
0.027315 0.011913
0.027257 0.013485
0.028433 0.011873
0.030285 0.016540
0.027269 0.011820
0.027562 0.012351
0.027054 0.012674
0.028627 0.012186
0.050645 0.012394
0.027781 0.012210
0.029447 0.012276
0.027556 0.012246
0.028666 0.012177
0.034412 0.012279
0.030403 0.012039
0.028990 0.012758
0.044204 0.013768
0.027993 0.012198
0.027712 0.011914
0.027234 0.012057
0.028117 0.011828
0.027710 0.012023
0.028589 0.011983
0.027683 0.012194
0.027573 0.011968
0.027797 0.011944
0.027560 0.011913
0.027854 0.014102
0.028048 0.011908
0.028793 0.012221
0.027473 0.012319
0.028729 0.011900
0.028147 0.012068
0.027351 0.012157
0.030631 0.012015
0.027745 0.012072
0.028265 0.011989
0.027426 0.012318
0.027838 0.012197
0.029505 0.013397
0.030691 0.013218
0.032436 0.012667
0.034141 0.014061
0.034862 0.014119
0.028983 0.012583
0.030408 0.012557
0.028332 0.012197
0.028971 0.012307
0.027502 0.016627
0.027159 0.013093
0.033168 0.013880
0.027647 0.012806
0.038392 0.013288
0.027196 0.011979
0.027867 0.016629
0.028083 0.016726
0.027589 0.011974
0.027439 0.012610
0.028127 0.012921
0.028255 0.016307
0.027342 0.011980
0.027945 0.015432
0.027169 0.011998
0.027332 0.011977
0.027983 0.011928
0.030806 0.014612
0.032479 0.011956
0.027949 0.011919
0.028272 0.012454
0.028109 0.012095
0.027400 0.012131
0.029088 0.011978
0.030991 0.012058
0.028020 0.012534
0.027416 0.012030
0.033770 0.012004
0.026989 0.012026
0.027989 0.012291
0.027313 0.012222
0.027875 0.012193
0.027181 0.011855
0.030737 0.012017
0.029624 0.013023
0.027148 0.012973
0.027732 0.012102
0.028707 0.012059
0.029732 0.011791
0.027372 0.011844
0.027493 0.012276
0.028029 0.012313
0.027290 0.012152
0.027513 0.012932
0.027850 0.012108
0.027739 0.012658
0.027051 0.011884
0.027428 0.012048
0.027407 0.014449
0.028927 0.012281
0.029010 0.012133
0.029247 0.012520
0.030449 0.016492
0.035872 0.013261
0.027188 0.012431
0.027603 0.012009
0.027870 0.013179
0.042696 0.012168
0.027555 0.013102
0.027981 0.011872
0.028320 0.015127
0.029650 0.013165
0.027802 0.012280
0.029467 0.012511
0.028624 0.012053
0.027287 0.011944
0.045911 0.013441
0.027340 0.012835
0.027476 0.011917
0.028803 0.012693
0.027820 0.011982
0.027569 0.011864
0.029035 0.011864
0.036059 0.012859
0.027062 0.012165
0.027296 0.011989
0.027771 0.012101
0.028128 0.011927
0.027018 0.012196
0.033157 0.012855
0.027548 0.011976
0.026680 0.012250
0.037455 0.012019
0.031009 0.012145
0.028728 0.012082
0.028120 0.012580
0.049737 0.012037
0.027513 0.012607
0.027475 0.011811
0.027940 0.011797
0.027602 0.011828
0.028141 0.012055
0.028353 0.012011
0.029856 0.012065
0.029029 0.011947
0.028300 0.011954
0.028501 0.011833
0.027312 0.011611
0.032133 0.011826
0.027315 0.012128
0.027662 0.012070
0.027932 0.011935
0.027497 0.012197
0.027456 0.012021
0.028097 0.011899
0.027581 0.012019
0.028336 0.011971
0.029275 0.012025
0.028565 0.014926
0.028070 0.015375
0.028988 0.011978
0.028226 0.011726
0.030668 0.012084
0.036021 0.012797
0.028363 0.012976
0.029040 0.012713
0.027956 0.011682
0.028829 0.011992
0.028551 0.011732
0.027393 0.012562
0.032350 0.015527
0.036586 0.012943
0.040406 0.012029
0.028092 0.011941
0.035717 0.014749
0.030199 0.015817
0.027534 0.012863
0.031839 0.011898
0.027784 0.011918
0.031360 0.015339
0.027736 0.011955
0.030337 0.012903
0.028949 0.012401
0.033556 0.013938
0.027794 0.011980
0.053107 0.012646
0.033610 0.012317
0.032435 0.015509
0.029964 0.013800
0.028443 0.012380
0.026802 0.012109
0.029166 0.011956
0.028640 0.012957
0.029157 0.011983
0.028262 0.012317
0.027749 0.012982
0.027367 0.012061
0.029181 0.013799
0.032986 0.013735
0.049134 0.012821
0.027459 0.012928
0.027622 0.011786
0.027872 0.011796
0.028238 0.011829
0.027990 0.011985
0.036791 0.012920
0.028069 0.011892
0.037038 0.013976
0.029453 0.013262
0.030317 0.012209
0.031253 0.013814
0.028232 0.012249
0.030687 0.012187
0.028664 0.012506
0.030151 0.012205
0.044652 0.012651
0.027984 0.013098
0.029896 0.012050
0.028025 0.011803
0.028144 0.011875
0.043725 0.013289
0.028184 0.013013
0.028493 0.012093
0.028811 0.012320
0.030601 0.012115
0.035093 0.013007
0.028072 0.012775
0.028552 0.015204
0.029505 0.011897
0.032776 0.012060
0.027845 0.011881
0.028769 0.011906
0.027943 0.012131
0.027901 0.012069
0.028044 0.012208
0.028585 0.012234
0.033443 0.011930
0.036392 0.012172
0.028279 0.012051
0.028157 0.011871
0.048758 0.013285
0.029639 0.012504
0.028769 0.011976
0.028817 0.012059
0.028374 0.012281
0.028674 0.011967
0.027772 0.015835
0.027777 0.012063
0.027929 0.011689
0.027319 0.011906
0.028631 0.011839
0.027428 0.011807
0.027586 0.011841
0.028241 0.012027
0.028608 0.012048
0.036134 0.012593
0.031169 0.012034
0.027551 0.012119
0.030100 0.011964
0.029102 0.012215
0.028727 0.012176
0.028698 0.012403
0.028918 0.012178
0.028689 0.012077
0.028268 0.012042
0.029852 0.012135
0.031178 0.011953
0.028880 0.012315
0.043082 0.013648
0.029374 0.012123
0.027311 0.011853
0.027987 0.011855
0.028266 0.012234
0.027336 0.012109
0.046835 0.013191
0.028823 0.013466
0.026766 0.012936
0.028164 0.012265
0.028389 0.014033
0.034263 0.012313
0.030108 0.012635
0.030696 0.012919
0.029882 0.012639
0.029169 0.012213
0.028218 0.012231
0.029144 0.012410
0.027506 0.012343
0.028916 0.013150
0.028458 0.012415
0.029587 0.013222
0.028892 0.012240
0.030160 0.012466
0.032063 0.013355
0.028621 0.012036
0.029520 0.012318
0.027614 0.011974
0.027571 0.011817
0.027138 0.012065
0.027385 0.012147
0.027878 0.011833
0.028023 0.011952
0.027693 0.011928
0.027322 0.012217
0.032107 0.011951
0.027887 0.012061
0.028138 0.012007
0.027129 0.011928
0.027801 0.011928
0.027529 0.011993
0.027438 0.011973
0.027732 0.011966
0.027924 0.011884
0.028198 0.012097
0.028528 0.012060
0.031026 0.011946
0.027572 0.012212
0.027138 0.012456
0.029542 0.012343
0.028779 0.011962
0.027108 0.011963
0.028493 0.011740
0.031212 0.012816
0.027570 0.015369
0.028695 0.011786
0.027297 0.012105
0.030581 0.012747
0.028280 0.011968
0.028294 0.012383
0.027133 0.015895
0.026674 0.013177
0.027994 0.011872
0.032164 0.012157
0.028137 0.011863
0.030374 0.012386
0.042687 0.012727
0.027549 0.012170
0.027662 0.011963
0.027214 0.012019
0.028872 0.012093
0.044835 0.012968
0.025661 0.015623
0.026014 0.016496
0.026134 0.011863
0.027097 0.011969
0.027244 0.011951
0.028217 0.011974
0.027539 0.012069
0.027760 0.012627
0.028184 0.012649
0.027101 0.012176
0.033942 0.012107
0.028794 0.012547
0.030369 0.012337
0.034330 0.013821
0.035121 0.012582
0.027621 0.012049
0.041055 0.012301
0.028325 0.012099
0.026613 0.012227
0.026969 0.012226
0.032024 0.012015
0.030803 0.012476
0.027875 0.013522
0.030259 0.012358
0.034590 0.012174
0.027414 0.012205
0.038839 0.012207
0.026519 0.014493
0.026531 0.014969
0.026373 0.012045
0.030330 0.012000
0.027302 0.012155
0.027712 0.012172
0.028901 0.012012
0.027643 0.012100
0.038042 0.012009
0.027383 0.012029
0.026115 0.012008
0.026210 0.011868
0.027774 0.012312
0.027478 0.011945
0.026985 0.011971
0.043118 0.013478
0.027088 0.013304
0.028974 0.012110
0.028666 0.012327
0.031247 0.011921
0.027647 0.012163
0.044728 0.013907
0.029754 0.012546
0.026138 0.011967
0.029664 0.014886
0.026073 0.012628
0.027046 0.012038
0.027554 0.012440
0.028514 0.012006
0.029632 0.012155
0.028060 0.011996
0.028545 0.012297
0.030341 0.012205
0.034713 0.012873
0.028675 0.012800
0.025938 0.012218
0.032458 0.013038
0.028176 0.012144
0.027075 0.012457
0.029531 0.012240
0.031905 0.012275
0.031867 0.012461
0.028375 0.013309
0.034058 0.013040
0.027109 0.013122
0.026079 0.012386
0.039568 0.012696
0.026290 0.012037
0.026357 0.012488
0.027834 0.012275
0.029269 0.012777
0.029052 0.012923
0.028003 0.012286
0.028820 0.012208
0.027710 0.012847
0.028138 0.012106
0.026936 0.012348
0.029719 0.012891
0.030336 0.013600
0.035106 0.012262
0.026668 0.012336
0.027867 0.012192
0.031261 0.013395
0.027976 0.012194
0.028051 0.012164
0.027852 0.012111
0.031434 0.013091
0.027420 0.012084
0.027120 0.011966
0.027540 0.012379
0.026494 0.011950
0.026350 0.012627
0.026318 0.012140
0.027096 0.011951
0.030275 0.013291
0.030044 0.011849
0.025691 0.012130
0.025990 0.012062
0.029194 0.012482
0.042516 0.012749
0.026122 0.012221
0.026281 0.012134
0.026409 0.012076
0.026515 0.012037
0.034828 0.013048
0.025587 0.012161
0.025640 0.012074
0.028905 0.012446
0.026002 0.012223
0.026293 0.012293
0.026286 0.012128
0.030912 0.012135
0.026266 0.012244
0.027245 0.011889
0.026315 0.012824
0.025397 0.013288
0.030053 0.016339
0.027753 0.012380
0.026320 0.012127
0.027799 0.012104
0.026187 0.011959
0.040263 0.012331
0.026841 0.013120
0.027101 0.012226
0.029659 0.012377
0.028734 0.012019
0.028658 0.012089
0.027341 0.015079
0.025819 0.012063
0.026508 0.016044
0.027836 0.014029
0.026055 0.015000
0.026491 0.012560
0.038417 0.013047
0.026018 0.012553
0.026882 0.012023
0.025045 0.011782
0.035341 2.073627
0.034954 0.015789
0.027230 0.012144
0.028705 0.011906
0.029566 0.012128
0.029654 0.012358
0.028250 0.012287
0.028006 0.013045
0.028813 0.012516
0.028185 0.012469
0.027718 0.013185
0.028139 0.012090
0.028728 0.012241
0.027330 0.012969
0.028436 0.012625
0.027726 0.012378
0.028314 0.012149
0.027940 0.011947
0.028778 0.012010
0.028546 0.012501
0.027948 0.012461
0.027392 0.012615
0.027895 0.011999
0.029122 0.012752
0.028814 0.012218
0.028628 0.012849
0.029484 0.012212
